date,cumulative_returns
2014-06-26,0.7720063958645693
2014-06-27,0.7904428678560806
2014-06-28,0.7966804741250934
2014-06-29,0.790278857001061
2014-06-30,0.803141292698386
2014-07-01,0.8174534169112427
2014-07-02,0.8073192643330557
2014-07-03,0.8038267307395517
2014-07-04,0.8079243644921614
2014-07-05,0.7889061393761645
2014-07-06,0.7940758698896547
2014-07-07,0.7944678925471073
2014-07-08,0.7935360215340398
2014-07-09,0.8011765400161475
2014-07-10,0.7832545260534954
2014-07-11,0.7953365064721277
2014-07-12,0.7876699760483352
2014-07-13,0.7976951439969778
2014-07-14,0.7838096500049555
2014-07-15,0.7784122409570907
2014-07-16,0.7825149792717181
2014-07-17,0.7953394149023363
2014-07-18,0.8124420924735357
2014-07-19,0.8142284738300795
2014-07-20,0.7993349674860634
2014-07-21,0.8131556138670355
2014-07-22,0.8173297701089153
2014-07-23,0.8176436371924335
2014-07-24,0.8069212535289167
2014-07-25,0.8037941473428412
2014-07-26,0.7947526371132492
2014-07-27,0.7890376558629749
2014-07-28,0.7846128190635413
2014-07-29,0.7835075697102014
2014-07-30,0.7818793967114195
2014-07-31,0.7873142027220794
2014-08-01,0.8029687197926015
2014-08-02,0.7990412192999714
2014-08-03,0.7940723005199544
2014-08-04,0.793837553094965
2014-08-05,0.7895609723812946
2014-08-06,0.7861556362662809
2014-08-07,0.7832766051802023
2014-08-08,0.7815830133029797
2014-08-09,0.7762278319242555
2014-08-10,0.7744903478879257
2014-08-11,0.7701474212868289
2014-08-12,0.748584795740961
2014-08-13,0.7325965400273977
2014-08-14,0.7151198252474027
2014-08-15,0.7127926967728649
2014-08-16,0.7039854757510352
2014-08-17,0.7022547954318891
2014-08-18,0.6714186507099904
2014-08-19,0.6790956166565058
2014-08-20,0.7051434427195222
2014-08-21,0.7284720144864105
2014-08-22,0.7214329867387181
2014-08-23,0.7206921406155262
2014-08-24,0.7254936241553115
2014-08-25,0.7216765574887045
2014-08-26,0.7405513018838761
2014-08-27,0.7678702983893495
2014-08-28,0.7632869375778288
2014-08-29,0.7415660392228182
2014-08-30,0.7434874610822341
2014-08-31,0.7364222155800135
2014-09-01,0.7265071502428442
2014-09-02,0.7329332151574806
2014-09-03,0.7288878652713013
2014-09-04,0.7393102001746737
2014-09-05,0.7395304211404599
2014-09-06,0.744834344947113
2014-09-07,0.7459141988857895
2014-09-08,0.748788309316188
2014-09-09,0.7357151094961574
2014-09-10,0.7480035476651432
2014-09-11,0.7490095566932244
2014-09-12,0.7490091764782659
2014-09-13,0.7608453591372286
2014-09-14,0.7640052085281248
2014-09-15,0.7619095366612175
2014-09-16,0.7577500564133258
2014-09-17,0.7574211084268577
2014-09-18,0.7484117345726609
2014-09-19,0.7240438287459757
2014-09-20,0.7281802606762535
2014-09-21,0.7177699502044709
2014-09-22,0.7214506896879535
2014-09-23,0.7275956546989524
2014-09-24,0.7372335992352891
2014-09-25,0.7247495962953318
2014-09-26,0.7204457397822109
2014-09-27,0.7229564963048702
2014-09-28,0.7146452011473818
2014-09-29,0.7102734407499791
2014-09-30,0.7090594785705573
2014-10-01,0.7158916800449024
2014-10-02,0.7066087034135865
2014-10-03,0.6919176446546323
2014-10-04,0.6771653846701418
2014-10-05,0.6599620081764508
2014-10-06,0.666320528069961
2014-10-07,0.6778300349621142
2014-10-08,0.6773995271347102
2014-10-09,0.6955633930870728
2014-10-10,0.6958593706563364
2014-10-11,0.6889563527602486
2014-10-12,0.6891808670012274
2014-10-13,0.705892393298428
2014-10-14,0.7223502089041286
2014-10-15,0.7132282893014518
2014-10-16,0.6947215642420007
2014-10-17,0.7107454648847157
2014-10-18,0.7124152818039837
2014-10-19,0.7152246393256072
2014-10-20,0.713935935799517
2014-10-21,0.7111124530282702
2014-10-22,0.7071515155985771
2014-10-23,0.6908607810971853
2014-10-24,0.6787549092005472
2014-10-25,0.664663323024682
2014-10-26,0.6606813018214716
2014-10-27,0.6680516041162945
2014-10-28,0.6807411921511191
2014-10-29,0.6671610937846204
2014-10-30,0.6575401282958566
2014-10-31,0.6577734299824608
2014-11-01,0.6416244399072503
2014-11-02,0.6480261101660203
2014-11-03,0.6453604151301474
2014-11-04,0.640773121399284
2014-11-05,0.6586900307616559
2014-11-06,0.6582236027914429
2014-11-07,0.6583499164996065
2014-11-08,0.6622416836384606
2014-11-09,0.6717792474803029
2014-11-10,0.6859325700351027
2014-11-11,0.6827861566889809
2014-11-12,0.7033958300992026
2014-11-13,0.7383300378909249
2014-11-14,0.7078305211794583
2014-11-15,0.7001879941100969
2014-11-16,0.6944963070565007
2014-11-17,0.7086610630825535
2014-11-18,0.6981839852899673
2014-11-19,0.6869635039012782
2014-11-20,0.6875223556873713
2014-11-21,0.680810375811068
2014-11-22,0.6906067571151483
2014-11-23,0.696136919911109
2014-11-24,0.7098374949838032
2014-11-25,0.7225963447539332
2014-11-26,0.715087508868122
2014-11-27,0.7299792042080204
2014-11-28,0.7338117915776474
2014-11-29,0.7413908358994475
2014-11-30,0.7317421385259743
2014-12-01,0.7257924431043782
2014-12-02,0.7357018618376365
2014-12-03,0.7346595567704173
2014-12-04,0.728910232501557
2014-12-05,0.729346094818264
2014-12-06,0.7316504846330565
2014-12-07,0.7183060179420878
2014-12-08,0.7289473653281089
2014-12-09,0.7171309507008861
2014-12-10,0.717734708031011
2014-12-11,0.7169842790056704
2014-12-12,0.7176602880814734
2014-12-13,0.7234644678524988
2014-12-14,0.7257628530770786
2014-12-15,0.725164023163502
2014-12-16,0.770023787377522
2014-12-17,0.7692969926355555
2014-12-18,0.7686830240824395
2014-12-19,0.7463599746823698
2014-12-20,0.7687121531432054
2014-12-21,0.7812382864102247
2014-12-22,0.7908854480239839
2014-12-23,0.7979377394302352
2014-12-24,0.7860185655361847
2014-12-25,0.7652621322083517
2014-12-26,0.7879677391952832
2014-12-27,0.781624874258022
2014-12-28,0.7700198307431333
2014-12-29,0.7758294603209864
2014-12-30,0.769404503624405
2014-12-31,0.7669687889922404
2015-01-01,0.7715429065676346
2015-01-02,0.7526249816159363
2015-01-03,0.7420402144076417
2015-01-04,0.7037088415522251
2015-01-05,0.7023897762900504
2015-01-06,0.7105306476383006
2015-01-07,0.7165632207634797
2015-01-08,0.7173426057365629
2015-01-09,0.7087859620738051
2015-01-10,0.7026603108806782
2015-01-11,0.6917942209737237
2015-01-12,0.6858426591169494
2015-01-13,0.6514681982012265
2015-01-14,0.6017339131240961
2015-01-15,0.610822062003578
2015-01-16,0.621045011961552
2015-01-17,0.6068624209041402
2015-01-18,0.6100987293768421
2015-01-19,0.6170907652869958
2015-01-20,0.6118143071672681
2015-01-21,0.6202655698548043
2015-01-22,0.6379193671103486
2015-01-23,0.6348326304703585
2015-01-24,0.6419308332441879
2015-01-25,0.658247211977497
2015-01-26,0.6885181272742595
2015-01-27,0.6523369104144857
2015-01-28,0.6453246046499471
2015-01-29,0.6329661214112248
2015-01-30,0.6317433524417018
2015-01-31,0.610626998989701
2015-02-01,0.6097105531864992
2015-02-02,0.6096205623108212
2015-02-03,0.6118939612282035
2015-02-04,0.6129213761371775
2015-02-05,0.5997089431462077
2015-02-06,0.6185040120811744
2015-02-07,0.6169008271209062
2015-02-08,0.6067593531312763
2015-02-09,0.6093564918703864
2015-02-10,0.609704626337992
2015-02-11,0.6120637401094889
2015-02-12,0.6118688166769122
2015-02-13,0.6177964122778216
2015-02-14,0.6382870076679555
2015-02-15,0.6316984243213989
2015-02-16,0.6147011963793688
2015-02-17,0.6213774614493013
2015-02-18,0.6177738433188585
2015-02-19,0.6099737972447865
2015-02-20,0.613975943420512
2015-02-21,0.6056472445084097
2015-02-22,0.6115303806556862
2015-02-23,0.6091720750946972
2015-02-24,0.6154972611287556
2015-02-25,0.6170808539959417
2015-02-26,0.6201230053455904
2015-02-27,0.6384469472232914
2015-02-28,0.6380214471507362
2015-03-01,0.6321401964537544
2015-03-02,0.6429441913520023
2015-03-03,0.652490056687072
2015-03-04,0.6380335691477502
2015-03-05,0.6412094411102008
2015-03-06,0.6467305688982218
2015-03-07,0.6354302599817391
2015-03-08,0.6376953741628577
2015-03-09,0.6474344105007872
2015-03-10,0.6519979059724647
2015-03-11,0.6522697999770287
2015-03-12,0.6492164548039062
2015-03-13,0.639633086832622
2015-03-14,0.6428303452465414
2015-03-15,0.6352125067751174
2015-03-16,0.6516515258789208
2015-03-17,0.6510139405711788
2015-03-18,0.6367314071883539
2015-03-19,0.6299376148438087
2015-03-20,0.6224700542330954
2015-03-21,0.624083336592577
2015-03-22,0.6273869284123483
2015-03-23,0.6341637218413704
2015-03-24,0.6161252035964007
2015-03-25,0.6139843172278825
2015-03-26,0.608772015908946
2015-03-27,0.6010388866407103
2015-03-28,0.603251016144111
2015-03-29,0.5986719533996554
2015-03-30,0.5986421010643681
2015-03-31,0.6003481644926666
2015-04-01,0.6055241326492434
2015-04-02,0.6039064544039469
2015-04-03,0.6033919229241733
2015-04-04,0.6072982969808153
2015-04-05,0.6120591822800299
2015-04-06,0.6164738294684199
2015-04-07,0.6115137225177057
2015-04-08,0.6118615919906537
2015-04-09,0.6036408449846515
2015-04-10,0.5882332663956688
2015-04-11,0.5794844605390629
2015-04-12,0.5753401977740878
2015-04-13,0.5799778243537669
2015-04-14,0.5611229813353289
2015-04-15,0.5562534902069953
2015-04-16,0.5642133285148007
2015-04-17,0.5724357074556986
2015-04-18,0.5695586322521476
2015-04-19,0.5707154519863138
2015-04-20,0.5657035290478764
2015-04-21,0.5629820084789462
2015-04-22,0.5778516476353923
2015-04-23,0.5758213798227939
2015-04-24,0.563968516351486
2015-04-25,0.5666453641015458
2015-04-26,0.5601792055908928
2015-04-27,0.5640062077875563
2015-04-28,0.5549789834925417
2015-04-29,0.5520348867753084
2015-04-30,0.5620382799420393
2015-05-01,0.5746048882554038
2015-05-02,0.5665953313701342
2015-05-03,0.5775163202210616
2015-05-04,0.5700192342621688
2015-05-05,0.5424661356899955
2015-05-06,0.5669356979961347
2015-05-07,0.564637224547861
2015-05-08,0.569770792686162
2015-05-09,0.5589565569036223
2015-05-10,0.5627025445948746
2015-05-11,0.5623254987529769
2015-05-12,0.5639280033378169
2015-05-13,0.5691953034077827
2015-05-14,0.5642435042798396
2015-05-15,0.5678751307630083
2015-05-16,0.5603268307621073
2015-05-17,0.5740393778511238
2015-05-18,0.5658637522277123
2015-05-19,0.5639918555529156
2015-05-20,0.5723663629123918
2015-05-21,0.5736404324037785
2015-05-22,0.5776181390440359
2015-05-23,0.5890510948199869
2015-05-24,0.5890041788669758
2015-05-25,0.58760431857907
2015-05-26,0.5825028031146182
2015-05-27,0.5879154184414043
2015-05-28,0.5977049655522042
2015-05-29,0.6053777934658952
2015-05-30,0.6042979589342756
2015-05-31,0.6039390625082474
2015-06-01,0.5927838921096675
2015-06-02,0.5807149217260137
2015-06-03,0.591174872915635
2015-06-04,0.5855637606643727
2015-06-05,0.5797197951234297
2015-06-06,0.5832382204288786
2015-06-07,0.5923744274878767
2015-06-08,0.5913730058398509
2015-06-09,0.5924312835489414
2015-06-10,0.5866882050048968
2015-06-11,0.5896795573311784
2015-06-12,0.5923653110460961
2015-06-13,0.5944534765732823
2015-06-14,0.5926857660231487
2015-06-15,0.600394300194511
2015-06-16,0.6232305228573497
2015-06-17,0.647239914913049
2015-06-18,0.6483062568593818
2015-06-19,0.6514812567913479
2015-06-20,0.6451584140826548
2015-06-21,0.6464593223045156
2015-06-22,0.6467443675644446
2015-06-23,0.6436798791161976
2015-06-24,0.6347920995244263
2015-06-25,0.631080371007095
2015-06-26,0.6289030215200443
2015-06-27,0.6417326571255665
2015-06-28,0.645997575063223
2015-06-29,0.649881387195438
2015-06-30,0.668866767177655
2015-07-01,0.6607031131033778
2015-07-02,0.6580172710137573
2015-07-03,0.6599412797080567
2015-07-04,0.6630640964253822
2015-07-05,0.6731334111321472
2015-07-06,0.6762136974909627
2015-07-07,0.6734282897424638
2015-07-08,0.6779083389101042
2015-07-09,0.6886379699931826
2015-07-10,0.6980882258615992
2015-07-11,0.683067355122543
2015-07-12,0.6980889161805846
2015-07-13,0.6847074599691918
2015-07-14,0.6906414765133619
2015-07-15,0.6912145479471605
2015-07-16,0.6518997740196633
2015-07-17,0.6508089568521708
2015-07-18,0.6424641361649499
2015-07-19,0.6376079003763199
2015-07-20,0.6524021110867194
2015-07-21,0.6671214228320891
2015-07-22,0.6642428062018971
2015-07-23,0.6535750823124189
2015-07-24,0.6542766321238345
2015-07-25,0.675623699999301
2015-07-26,0.6785254974992145
2015-07-27,0.6837380055011423
2015-07-28,0.6890709864193736
2015-07-29,0.6820058281229567
2015-07-30,0.6696376414114157
2015-07-31,0.6731713998598353
2015-08-01,0.6743478126618351
2015-08-02,0.6710060275842946
2015-08-03,0.6757438982629236
2015-08-04,0.6638777190810253
2015-08-05,0.6816223478312893
2015-08-06,0.6770097462144337
2015-08-07,0.661769102592583
2015-08-08,0.7155688960827864
2015-08-09,0.6859698049805488
2015-08-10,0.6900454505110334
2015-08-11,0.688644965060386
2015-08-12,0.6988462347050485
2015-08-13,0.6996948191489413
2015-08-14,0.7083912312180084
2015-08-15,0.7068953305998396
2015-08-16,0.6919247648789142
2015-08-17,0.6896330688743393
2015-08-18,0.6844232958759913
2015-08-19,0.6657775575294543
2015-08-20,0.6609745786258686
2015-08-21,0.6724645574120812
2015-08-22,0.6647424101234976
2015-08-23,0.6602422490642583
2015-08-24,0.6326599575188709
2015-08-25,0.6115217876286149
2015-08-26,0.6256549828116172
2015-08-27,0.6397191731677472
2015-08-28,0.6415813495108673
2015-08-29,0.6454354574049134
2015-08-30,0.6496470473275606
2015-08-31,0.6541131537055853
2015-09-01,0.6520721416992721
2015-09-02,0.651556060692042
2015-09-03,0.6445762664110259
2015-09-04,0.6398789002354521
2015-09-05,0.6477584601320597
2015-09-06,0.6639310827827843
2015-09-07,0.650368264634927
2015-09-08,0.6599079048134946
2015-09-09,0.6425985912362253
2015-09-10,0.6348909915895989
2015-09-11,0.6356296261585072
2015-09-12,0.6405336320588253
2015-09-13,0.6329304268611972
2015-09-14,0.6245971952937509
2015-09-15,0.6281116170328264
2015-09-16,0.6221993594331731
2015-09-17,0.6198875585714987
2015-09-18,0.6389285849880566
2015-09-19,0.6391613152094487
2015-09-20,0.6258841198107661
2015-09-21,0.6190346166378707
2015-09-22,0.6192309277761335
2015-09-23,0.6193066664473537
2015-09-24,0.6215055020688175
2015-09-25,0.622558737984486
2015-09-26,0.6197306197504199
2015-09-27,0.6280465584825176
2015-09-28,0.6182253056797474
2015-09-29,0.6179400282229646
2015-09-30,0.623573510386281
2015-10-01,0.6217790806352199
2015-10-02,0.6248788088858426
2015-10-03,0.6150852857929924
2015-10-04,0.6107158798120436
2015-10-05,0.6070291302767201
2015-10-06,0.6144729285898163
2015-10-07,0.6178977715418883
2015-10-08,0.6110201858369592
2015-10-09,0.6072965955792184
2015-10-10,0.6172227459331109
2015-10-11,0.6090969590087867
2015-10-12,0.6146963225528747
2015-10-13,0.6206610676069862
2015-10-14,0.6117467635706758
2015-10-15,0.6324766330574685
2015-10-16,0.6258648229774246
2015-10-17,0.6277893569599705
2015-10-18,0.6262299202514533
2015-10-19,0.62270883985051
2015-10-20,0.6205090495311303
2015-10-21,0.6168254100989351
2015-10-22,0.6204527354476942
2015-10-23,0.6262352195294956
2015-10-24,0.6256666081461317
2015-10-25,0.6392948786887573
2015-10-26,0.6451912755608874
2015-10-27,0.6439585744526544
2015-10-28,0.6554693556045249
2015-10-29,0.657008159876825
2015-10-30,0.6772801063677106
2015-10-31,0.6831547665880051
2015-11-01,0.6891964241315337
2015-11-02,0.6946420927857804
2015-11-03,0.7262460764999237
2015-11-04,0.7688499424228025
2015-11-05,0.7300802010484317
2015-11-06,0.6974534323453231
2015-11-07,0.700394603786557
2015-11-08,0.6995758944120706
2015-11-09,0.7013783971622743
2015-11-10,0.6911751171743037
2015-11-11,0.6514515262161401
2015-11-12,0.6632627629545167
2015-11-13,0.6658228869631887
2015-11-14,0.6705817108767803
2015-11-15,0.6647345453764035
2015-11-16,0.6603023684484765
2015-11-17,0.6638754019840571
2015-11-18,0.6631363352520545
2015-11-19,0.6622657568101566
2015-11-20,0.6578205523119609
2015-11-21,0.6553457524652886
2015-11-22,0.6555598436143122
2015-11-23,0.6526330656287522
2015-11-24,0.6501303253551423
2015-11-25,0.6570491250800693
2015-11-26,0.675907958802229
2015-11-27,0.6823685975505848
2015-11-28,0.6865018215256024
2015-11-29,0.6828263065741327
2015-11-30,0.6855525712583217
2015-12-01,0.6886170997871711
2015-12-02,0.6717853420112259
2015-12-03,0.6793619229627242
2015-12-04,0.6854214919038069
2015-12-05,0.6943643909557377
2015-12-06,0.7121970139066235
2015-12-07,0.7136562599506912
2015-12-08,0.7246247812077321
2015-12-09,0.7494719682641661
2015-12-10,0.7514396193560624
2015-12-11,0.7612233731368796
2015-12-12,0.7619094392244353
2015-12-13,0.7632126238472621
2015-12-14,0.7591201228599869
2015-12-15,0.7571276395929728
2015-12-16,0.7574802306602315
2015-12-17,0.7588614580953063
2015-12-18,0.7578472320348612
2015-12-19,0.7576441012682699
2015-12-20,0.7631571124444866
2015-12-21,0.7445386272254848
2015-12-22,0.7550716715398994
2015-12-23,0.7523100608354961
2015-12-24,0.7521104635275033
2015-12-25,0.7577357992507227
2015-12-26,0.7538992487592744
2015-12-27,0.7431922079312906
2015-12-28,0.7572667430811145
2015-12-29,0.7542929614406831
2015-12-30,0.7658972065011513
2015-12-31,0.7598887376703505
2016-01-01,0.7658395289725447
2016-01-02,0.7685659705602476
2016-01-03,0.7653346813197088
2016-01-04,0.7604941746148159
2016-01-05,0.7574245440614071
2016-01-06,0.7569476621806158
2016-01-07,0.7653231175490661
2016-01-08,0.7765525924238214
2016-01-09,0.7739151378902817
2016-01-10,0.7584699698850376
2016-01-11,0.7597768459298827
2016-01-12,0.7711005213005625
2016-01-13,0.772825035660582
2016-01-14,0.7678861699454079
2016-01-15,0.760858090356427
2016-01-16,0.7391185077017081
2016-01-17,0.7473542630796315
2016-01-18,0.7528001276576634
2016-01-19,0.7425487250859745
2016-01-20,0.7530608772271428
2016-01-21,0.7703766219547569
2016-01-22,0.7524273011299293
2016-01-23,0.7555020926068495
2016-01-24,0.7676219134356553
2016-01-25,0.7597475506287658
2016-01-26,0.7862482845548409
2016-01-27,0.8022788295253098
2016-01-28,0.791348599564077
2016-01-29,0.7855983134814798
2016-01-30,0.7839523534571056
2016-01-31,0.7686710490113274
2016-02-01,0.7637023640564226
2016-02-02,0.7834113508474996
2016-02-03,0.7799862397785609
2016-02-04,0.7799720174778761
2016-02-05,0.7891274613903613
2016-02-06,0.7774153408569402
2016-02-07,0.7935854080726947
2016-02-08,0.8008542038162967
2016-02-09,0.7988016241305014
2016-02-10,0.8139643670716481
2016-02-11,0.8156872547240168
2016-02-12,0.8322724181686723
2016-02-13,0.8420372681520852
2016-02-14,0.8314163550441893
2016-02-15,0.828214912637735
2016-02-16,0.8440589733671395
2016-02-17,0.8374969804030158
2016-02-18,0.8373423885329044
2016-02-19,0.8361012202422157
2016-02-20,0.8543006399663892
2016-02-21,0.853585903761454
2016-02-22,0.8589915456834257
2016-02-23,0.8654269079520447
2016-02-24,0.8402736677756526
2016-02-25,0.855150662935817
2016-02-26,0.8544481814718178
2016-02-27,0.8504812881482686
2016-02-28,0.8626432689231645
2016-02-29,0.8709600315373205
2016-03-01,0.842487885058927
2016-03-02,0.8676372005314243
2016-03-03,0.8711694669020515
2016-03-04,0.8769004001060511
2016-03-05,0.8872340293411618
2016-03-06,0.8941214753604476
2016-03-07,0.9000569608195143
2016-03-08,0.9180042873359149
2016-03-09,0.9271303177152975
2016-03-10,0.9396187608990254
2016-03-11,0.949724376277148
2016-03-12,0.9636682369050643
2016-03-13,0.9709952501315495
2016-03-14,0.9629649882652274
2016-03-15,0.9533434739487677
2016-03-16,0.941361854086831
2016-03-17,0.9422818558641398
2016-03-18,0.9042303295805179
2016-03-19,0.8929041763058967
2016-03-20,0.8928260029854185
2016-03-21,0.9080424812543315
2016-03-22,0.9035740153717665
2016-03-23,0.924113511215866
2016-03-24,0.9180869685015252
2016-03-25,0.8986304932895177
2016-03-26,0.9171064978282134
2016-03-27,0.9322780530388394
2016-03-28,0.9284352521775513
2016-03-29,0.9343708732589666
2016-03-30,0.936792239866879
2016-03-31,0.9174648917487942
2016-04-01,0.9058600104722129
2016-04-02,0.9089746304085976
2016-04-03,0.9296188665829428
2016-04-04,0.9253313245065814
2016-04-05,0.926118914655092
2016-04-06,0.9008951012262126
2016-04-07,0.8987586083209375
2016-04-08,0.9062216945856546
2016-04-09,0.8989368854928177
2016-04-10,0.9084324972980162
2016-04-11,0.8894295879719798
2016-04-12,0.8777605846953095
2016-04-13,0.8800238123201171
2016-04-14,0.8679874857636463
2016-04-15,0.8960613891516002
2016-04-16,0.9010772458792198
2016-04-17,0.9020776964114658
2016-04-18,0.9064676668682699
2016-04-19,0.9051557609357379
2016-04-20,0.9232282666067213
2016-04-21,0.9315859216696845
2016-04-22,0.926632628784586
2016-04-23,0.8979071427748934
2016-04-24,0.900428475515639
2016-04-25,0.9200481121145242
2016-04-26,0.9279459639090176
2016-04-27,0.9357766267241414
2016-04-28,0.9250622939751043
2016-04-29,0.9120414119429033
2016-04-30,0.918412526249925
2016-05-01,0.9210406682121446
2016-05-02,0.9074401766358831
2016-05-03,0.9137567049207533
2016-05-04,0.9083755004138216
2016-05-05,0.9134292911021196
2016-05-06,0.9293069564135616
2016-05-07,0.9208330903198204
2016-05-08,0.9197387041009062
2016-05-09,0.9237281245000497
2016-05-10,0.9129313542706727
2016-05-11,0.9190759009482508
2016-05-12,0.9293025503253046
2016-05-13,0.9333473560680962
2016-05-14,0.9180420310193881
2016-05-15,0.9373058962834727
2016-05-16,0.9469710681542435
2016-05-17,0.9285321411588765
2016-05-18,0.9238804479913749
2016-05-19,0.9520549038812177
2016-05-20,0.9485683062767294
2016-05-21,0.9513917732133028
2016-05-22,0.9610967656797752
2016-05-23,0.9488587518230314
2016-05-24,0.934952262540337
2016-05-25,0.9262563812126621
2016-05-26,0.9567754676749665
2016-05-27,0.9415022813602731
2016-05-28,0.961169135019575
2016-05-29,0.9876658556859375
