Date,Open,High,Low,Close,Volume,Days to Expiration
2024-04-11 19:00:00,1.72,1.76,1.72,1.75,7,42
2024-04-12 13:00:00,2.48,2.48,2.4,2.48,9,41
2024-04-12 14:00:00,2.58,3.22,2.58,3.22,28,41
2024-04-12 15:00:00,3.19,3.19,2.75,2.79,12,41
2024-04-12 16:00:00,2.89,3.53,2.89,3.53,35,41
2024-04-12 17:00:00,3.58,3.81,3.4,3.4,50,41
2024-04-12 18:00:00,3.39,3.52,3.16,3.52,122,41
2024-04-12 19:00:00,3.47,3.55,3.07,3.07,21,41
2024-04-15 13:00:00,2.15,2.29,2.15,2.18,30,38
2024-04-15 14:00:00,2.41,2.62,2.41,2.62,8,38
2024-04-15 15:00:00,2.88,2.92,2.62,2.62,4,38
2024-04-15 16:00:00,2.96,3.02,2.96,3.02,15,38
2024-04-15 17:00:00,3.06,4.18,3.06,4.18,16,38
2024-04-15 18:00:00,3.98,4.26,3.81,4.26,122,38
2024-04-15 19:00:00,4.47,4.56,4.2,4.27,94,38
2024-04-16 13:00:00,4.19,4.36,4.19,4.36,2,37
2024-04-16 14:00:00,4.21,4.7,4.21,4.46,22,37
2024-04-16 15:00:00,4.34,4.36,4.04,4.04,55,37
2024-04-16 16:00:00,4.09,4.09,3.94,3.99,195,37
2024-04-16 17:00:00,4.2,4.39,3.94,4.31,51,37
2024-04-16 18:00:00,3.44,4.41,3.44,3.7,13,37
2024-04-16 19:00:00,3.63,4.14,3.63,4.14,12,37
2024-04-17 13:00:00,3.59,3.59,3.47,3.58,27,36
2024-04-17 14:00:00,3.8,3.8,3.67,3.67,45,36
2024-04-17 15:00:00,3.97,4.51,3.97,4.5,7,36
2024-04-17 16:00:00,4.63,5,4.63,5,24,36
2024-04-17 17:00:00,4.85,4.85,4.08,4.08,29,36
2024-04-17 18:00:00,4.15,4.15,4.15,4.15,1,36
2024-04-17 19:00:00,4.47,4.48,4.2,4.2,107,36
2024-04-18 13:00:00,4.05,4.7,4.05,4.3,15,35
2024-04-18 14:00:00,4.15,4.18,3.93,3.93,214,35
2024-04-18 15:00:00,3.66,3.74,3.56,3.74,44,35
2024-04-18 16:00:00,3.79,4.3,3.79,4.3,32,35
2024-04-18 17:00:00,4.29,4.82,4.19,4.65,244,35
2024-04-18 18:00:00,4.64,4.77,4.47,4.69,42,35
2024-04-18 19:00:00,4.58,4.63,4.25,4.51,25,35
2024-04-19 13:00:00,4.7,4.79,4.41,4.42,31,34
2024-04-19 14:00:00,4.44,5.08,4.44,4.73,35,34
2024-04-19 15:00:00,4.84,5.09,4.84,4.91,21,34
2024-04-19 16:00:00,5.03,5.75,5.03,5.28,54,34
2024-04-19 17:00:00,5.13,5.21,5.02,5.21,96,34
2024-04-19 18:00:00,5.5,6.11,5.5,5.85,48,34
2024-04-19 19:00:00,5.8,5.9,5.8,5.83,23,34
2024-04-22 13:00:00,4.51,4.64,4.3,4.39,47,31
2024-04-22 14:00:00,4.24,4.74,4.24,4.74,258,31
2024-04-22 15:00:00,4.77,4.98,4.4,4.4,88,31
2024-04-22 16:00:00,4.33,4.33,4.05,4.05,5,31
2024-04-22 17:00:00,3.75,3.75,3.17,3.25,19,31
2024-04-22 18:00:00,3.28,3.35,3.04,3.35,52,31
2024-04-22 19:00:00,3.26,3.54,3.26,3.54,17,31
2024-04-23 13:00:00,3,3,2.65,2.65,58,30
2024-04-23 14:00:00,2.76,2.76,2.4,2.4,132,30
2024-04-23 15:00:00,2.49,2.57,2.43,2.53,57,30
2024-04-23 16:00:00,2.54,2.54,2.35,2.35,50,30
2024-04-23 17:00:00,2.28,2.28,2.22,2.22,3,30
2024-04-23 18:00:00,2.19,2.21,2.12,2.17,12,30
2024-04-23 19:00:00,2.15,2.21,2.15,2.2,20,30
2024-04-24 13:00:00,2,2.07,1.9,2.07,83,29
2024-04-24 14:00:00,2.03,2.23,1.92,2.23,80,29
2024-04-24 15:00:00,2.31,2.47,2.23,2.47,14,29
2024-04-24 16:00:00,2.51,2.6,2.4,2.4,35,29
2024-04-24 17:00:00,2.38,2.38,2.1,2.1,17,29
2024-04-24 18:00:00,2.04,2.27,2.04,2.27,4,29
2024-04-24 19:00:00,2.33,2.34,2,2,20,29
2024-04-25 13:00:00,3.5,3.87,3.46,3.81,48,28
2024-04-25 14:00:00,3.95,4.03,3.4,3.76,90,28
2024-04-25 15:00:00,3.58,3.58,3.18,3.18,88,28
2024-04-25 16:00:00,3.11,3.11,2.88,2.88,19,28
2024-04-25 17:00:00,2.75,2.95,2.43,2.43,260,28
2024-04-25 18:00:00,2.52,2.76,2.43,2.75,6,28
2024-04-25 19:00:00,2.52,2.62,2.34,2.49,36,28
2024-04-26 13:00:00,1.93,1.93,1.64,1.67,53,27
2024-04-26 14:00:00,1.67,1.68,1.57,1.62,44,27
2024-04-26 15:00:00,1.55,1.74,1.55,1.6,35,27
2024-04-26 16:00:00,1.62,1.62,1.49,1.5,8,27
2024-04-26 17:00:00,1.45,1.49,1.44,1.45,18,27
2024-04-26 18:00:00,1.48,1.48,1.42,1.42,6,27
2024-04-26 19:00:00,1.41,1.52,1.37,1.48,152,27
2024-04-29 13:00:00,1.23,1.37,1.23,1.35,30,24
2024-04-29 14:00:00,1.29,1.3,1.22,1.23,88,24
2024-04-29 15:00:00,1.24,1.25,1.23,1.24,24,24
2024-04-29 16:00:00,1.19,1.2,1.17,1.2,33,24
2024-04-29 17:00:00,1.21,1.22,1.14,1.16,74,24
2024-04-29 18:00:00,1.2,1.21,1.2,1.21,9,24
2024-04-29 19:00:00,1.29,1.44,1.16,1.17,190,24
2024-04-30 13:00:00,1.29,1.32,1.17,1.17,56,23
2024-04-30 14:00:00,1.17,1.27,1.17,1.2,9,23
2024-04-30 15:00:00,1.23,1.58,1.23,1.56,32,23
2024-04-30 16:00:00,1.55,1.78,1.43,1.69,24,23
2024-04-30 17:00:00,1.75,1.75,1.55,1.55,13,23
2024-04-30 18:00:00,1.52,1.8,1.52,1.8,114,23
2024-04-30 19:00:00,1.65,2.2,1.64,2.2,70,23
2024-05-01 13:00:00,2.24,2.43,2.18,2.34,16,22
2024-05-01 14:00:00,2.47,2.5,2.25,2.25,91,22
2024-05-01 15:00:00,2.25,2.4,2.19,2.4,31,22
2024-05-01 16:00:00,2.48,2.48,2.25,2.42,20,22
2024-05-01 17:00:00,2.46,2.46,2.26,2.28,37,22
2024-05-01 18:00:00,2.19,2.19,1.31,1.31,204,22
2024-05-01 19:00:00,1.16,2.21,1.16,2.2,385,22
2024-05-02 13:00:00,1.56,2.01,1.56,1.92,77,21
2024-05-02 14:00:00,2.1,2.26,1.8,1.81,133,21
2024-05-02 15:00:00,1.77,1.77,1.65,1.69,59,21
2024-05-02 16:00:00,1.73,1.85,1.73,1.81,11,21
2024-05-02 17:00:00,1.73,1.73,1.45,1.53,139,21
2024-05-02 18:00:00,1.44,1.48,1.34,1.34,81,21
2024-05-02 19:00:00,1.31,1.49,1.3,1.4,100,21
2024-05-03 13:00:00,0.69,0.8,0.66,0.69,152,20
2024-05-03 14:00:00,0.68,0.89,0.68,0.83,71,20
2024-05-03 15:00:00,0.86,0.86,0.68,0.69,35,20
2024-05-03 16:00:00,0.7,0.7,0.67,0.68,16,20
2024-05-03 17:00:00,0.66,0.68,0.64,0.66,17,20
2024-05-03 18:00:00,0.64,0.64,0.61,0.61,69,20
2024-05-03 19:00:00,0.63,0.63,0.59,0.59,34,20
