Date,Open,High,Low,Close,Volume,Days to Expiration
2024-04-17 14:00:00,8.85,10.08,8.81,9.72,55,36
2024-04-17 15:00:00,9.83,10.65,9.83,10.39,13,36
2024-04-17 16:00:00,11.05,12,11.05,11.49,34,36
2024-04-17 17:00:00,10.84,10.84,10.05,10.05,53,36
2024-04-17 18:00:00,9.95,10.49,9.14,10.49,70,36
2024-04-17 19:00:00,10.72,10.92,10.52,10.92,33,36
2024-04-18 13:00:00,10.55,11.43,10.55,10.6,326,35
2024-04-18 14:00:00,10.95,10.95,9.2,9.2,85,35
2024-04-18 15:00:00,9.27,9.53,9.16,9.53,40,35
2024-04-18 16:00:00,9.66,9.93,9.66,9.93,40,35
2024-04-18 17:00:00,11.45,11.61,11.45,11.52,5,35
2024-04-18 18:00:00,11.86,11.86,11.12,11.12,2,35
2024-04-18 19:00:00,11.35,11.41,10.75,11.41,7,35
2024-04-19 13:00:00,11.75,11.75,11.1,11.1,95,34
2024-04-19 14:00:00,11.62,12.44,11.56,11.56,254,34
2024-04-19 16:00:00,13.2,13.95,12.76,12.76,13,34
2024-04-19 17:00:00,12.98,12.98,12.43,12.43,16,34
2024-04-19 18:00:00,12.95,14.32,12.95,14.32,38,34
2024-04-19 19:00:00,14.33,14.75,14,14,18,34
2024-04-22 13:00:00,11.78,12.29,11.75,11.75,22,31
2024-04-22 14:00:00,11.65,12.83,11.65,12.83,18,31
2024-04-22 15:00:00,12.8,12.94,11.96,11.96,182,31
2024-04-22 16:00:00,11.5,11.6,11.5,11.6,3,31
2024-04-22 17:00:00,11,11,10.1,10.1,16,31
2024-04-22 18:00:00,9.52,9.54,9.01,9.31,39,31
2024-04-22 19:00:00,9.86,10.39,9.86,10.39,14,31
2024-04-23 13:00:00,8.94,9.05,8.3,8.32,44,30
2024-04-23 14:00:00,8.32,8.32,7.44,7.49,172,30
2024-04-23 15:00:00,7.95,7.95,7.5,7.76,247,30
2024-04-23 16:00:00,7.79,7.85,7.28,7.33,217,30
2024-04-23 17:00:00,7.5,7.59,6.94,6.94,249,30
2024-04-23 18:00:00,6.95,7.15,6.85,7.1,113,30
2024-04-23 19:00:00,7.11,7.2,6.94,7.12,152,30
2024-04-24 13:00:00,6.53,6.7,6.31,6.62,71,29
2024-04-24 14:00:00,6.58,7.09,6.24,7.09,54,29
2024-04-24 15:00:00,7.11,7.84,7.11,7.72,210,29
2024-04-24 16:00:00,7.8,7.98,7.48,7.98,36,29
2024-04-24 17:00:00,7.56,7.56,6.55,6.55,29,29
2024-04-24 18:00:00,6.6,7.39,6.6,7.38,94,29
2024-04-24 19:00:00,7.41,7.47,6.59,6.74,93,29
2024-04-25 13:00:00,10.5,11.22,10.34,11,71,28
2024-04-25 14:00:00,11.09,11.28,10.2,10.37,18,28
2024-04-25 15:00:00,10.6,10.6,10.25,10.3,5,28
2024-04-25 16:00:00,8.74,8.82,8.74,8.82,2,28
2024-04-25 17:00:00,8.78,8.97,7.89,7.89,5,28
2024-04-25 18:00:00,7.9,8.85,7.89,8.8,89,28
2024-04-25 19:00:00,8.01,8.32,7.56,8.04,114,28
2024-04-26 13:00:00,6.51,6.54,5.66,5.66,43,27
2024-04-26 14:00:00,5.66,5.8,5.35,5.43,112,27
2024-04-26 15:00:00,5.4,5.81,5.17,5.36,39,27
2024-04-26 16:00:00,5.49,5.49,5.12,5.12,8,27
2024-04-26 17:00:00,5.07,5.15,5,5.06,95,27
2024-04-26 18:00:00,5.1,5.29,5.03,5.03,62,27
2024-04-26 19:00:00,5,5.41,4.92,5.41,117,27
2024-04-29 13:00:00,4.59,5.05,4.43,4.93,102,24
2024-04-29 14:00:00,4.79,4.79,4.47,4.68,57,24
2024-04-29 15:00:00,4.68,4.79,4.65,4.79,10,24
2024-04-29 16:00:00,4.59,4.59,4.44,4.56,19,24
2024-04-29 17:00:00,4.51,4.51,4.35,4.35,26,24
2024-04-29 18:00:00,4.47,4.85,4.47,4.85,3,24
2024-04-29 19:00:00,5.55,5.55,4.72,4.72,26,24
2024-04-30 13:00:00,5.09,5.09,4.79,4.79,9,23
2024-04-30 14:00:00,4.7,5.07,4.59,4.59,74,23
2024-04-30 15:00:00,5.05,6.08,5.05,5.97,70,23
2024-04-30 16:00:00,6,6.71,5.69,6.42,75,23
2024-04-30 17:00:00,6.54,6.67,5.95,5.95,111,23
2024-04-30 18:00:00,5.85,6.63,5.85,6.63,123,23
2024-04-30 19:00:00,6.42,7.78,6.42,7.78,72,23
2024-05-01 13:00:00,8.37,8.8,8.26,8.8,83,22
2024-05-01 14:00:00,8.71,8.9,8.39,8.39,287,22
2024-05-01 15:00:00,8.35,9.08,8.35,8.97,77,22
2024-05-01 16:00:00,8.8,8.8,8.63,8.63,15,22
2024-05-01 17:00:00,9.02,9.17,8.63,8.63,6,22
2024-05-01 18:00:00,8.2,8.43,5.23,5.25,210,22
2024-05-01 19:00:00,5,8.68,5,8.68,189,22
2024-05-02 13:00:00,6.58,7.91,6.58,7.91,46,21
2024-05-02 14:00:00,8.73,9.35,7.85,8.5,57,21
2024-05-02 15:00:00,7.57,7.92,7.22,7.92,82,21
2024-05-02 16:00:00,7.7,7.73,7.7,7.73,2,21
2024-05-02 17:00:00,6.89,6.89,6.66,6.66,2,21
2024-05-02 18:00:00,6.63,6.66,6.05,6.05,40,21
2024-05-02 19:00:00,6.25,6.78,5.87,6.48,134,21
2024-05-03 13:00:00,3.49,3.93,3.27,3.28,157,20
2024-05-03 14:00:00,3.37,4.32,3.11,4.05,120,20
2024-05-03 15:00:00,4.04,4.17,3.5,3.51,48,20
2024-05-03 16:00:00,3.53,3.63,3.37,3.56,1025,20
2024-05-03 17:00:00,3.4,3.48,3.34,3.38,52,20
2024-05-03 18:00:00,3.34,3.34,3.16,3.23,83,20
2024-05-03 19:00:00,3.11,3.26,3.11,3.23,105,20
