,open
2014-11-03,0.4286811613071222
2014-11-04,0.4275354771514133
2014-11-05,0.4401640411404773
2014-11-06,0.44746777763312146
2014-11-07,0.4500065095690673
2014-11-08,0.4486655383413626
2014-11-09,0.45741439916677595
2014-11-10,0.4762530920453074
2014-11-11,0.4785444603567252
2014-11-12,0.5139695352167695
2014-11-13,0.5612420257778944
2014-11-14,0.5170029944017714
2014-11-15,0.5043483921364413
2014-11-16,0.4999349043093355
2014-11-17,0.5166384585340459
2014-11-18,0.49710975133446245
2014-11-19,0.4942325218070572
2014-11-20,0.4780627522458021
2014-11-21,0.458846504361412
2014-11-22,0.46538211170420585
2014-11-23,0.4682333029553451
2014-11-24,0.48867334982424254
2014-11-25,0.4991797942976184
2014-11-26,0.4835177711235525
2014-11-27,0.48282775680250056
2014-11-28,0.48110923056893723
2014-11-29,0.4924749381590947
2014-11-30,0.4918109621143089
2014-12-01,0.49410233042572665
2014-12-02,0.49606822028381803
2014-12-03,0.49277437833615495
2014-12-04,0.4866163259992196
2014-12-05,0.48481968493685795
2014-12-06,0.4881656034370533
2014-12-07,0.4882567374039847
2014-12-08,0.4809139434969413
2014-12-09,0.4596276526493954
2014-12-10,0.45499283947402763
2014-12-11,0.4567504231219901
2014-12-12,0.4572321312329131
2014-12-13,0.4533654472073957
2014-12-14,0.4539122510089839
2014-12-15,0.4531831792735328
2014-12-16,0.43752115609946696
2014-12-17,0.4210259080848855
2014-12-18,0.4073948704595763
2014-12-19,0.4070824111443829
2014-12-20,0.4227314151803157
2014-12-21,0.4220414008592638
2014-12-22,0.42723603697435303
2014-12-23,0.4332508787918246
2014-12-24,0.428863429240985
2014-12-25,0.4158182528316632
2014-12-26,0.42107798463741763
2014-12-27,0.4153495638588731
2014-12-28,0.4110662674130979
2014-12-29,0.4104283296445781
2014-12-30,0.40678297096732247
2014-12-31,0.407863559432366
2015-01-01,0.41135268845202494
2015-01-02,0.4097773727379252
2015-01-03,0.39576878010675737
2015-01-04,0.35807837521156144
2015-01-05,0.35453716963937026
2015-01-06,0.36027860955604785
2015-01-07,0.37472985288373956
2015-01-08,0.37569326910558565
2015-01-09,0.3698346569457106
2015-01-10,0.3637417002994406
2015-01-11,0.3558521025908089
2015-01-12,0.3506965238901189
2015-01-13,0.31229006639760487
2015-01-14,0.257544590548106
2015-01-15,0.26833745606040915
2015-01-16,0.27555005858612197
2015-01-17,0.2615284468168211
2015-01-18,0.2681942455409455
2015-01-19,0.2756411925530533
2015-01-20,0.27448248925921137
2015-01-21,0.2796901445124336
2015-01-22,0.3022913683114181
2015-01-23,0.2991537560213517
2015-01-24,0.3091394349694053
2015-01-25,0.32335633381070206
2015-01-26,0.36845462830360665
2015-01-27,0.3397083713058199
2015-01-28,0.3293190990756415
2015-01-29,0.3019789089962247
2015-01-30,0.3024996745215469
2015-01-31,0.29671917719047025
2015-02-01,0.2844551490691319
2015-02-02,0.2954172633771647
2015-02-03,0.3083452675432889
2015-02-04,0.29364666059106914
2015-02-05,0.2904309334722044
2015-02-06,0.28754068480666606
2015-02-07,0.2942585600833228
2015-02-08,0.2929957036844164
2015-02-09,0.2878531441218594
2015-02-10,0.2843509959640675
2015-02-11,0.28757974222106525
2015-02-12,0.2860174456450986
2015-02-13,0.30175758364796285
2015-02-14,0.3202707980731679
2015-02-15,0.3256216638458538
2015-02-16,0.3052597318057548
2015-02-17,0.31072776982163813
2015-02-18,0.3120296836349437
2015-02-19,0.30985548756672343
2015-02-20,0.3164952480145818
2015-02-21,0.31881265460226565
2015-02-22,0.3144121859132929
2015-02-23,0.30756411925530563
2015-02-24,0.3102460617107151
2015-02-25,0.3094779325608648
2015-02-26,0.30803280822809564
2015-02-27,0.32524410883999516
2015-02-28,0.3289285249316499
2015-03-01,0.32767868767087655
2015-03-02,0.3418825673740402
2015-03-03,0.35771383934383577
2015-03-04,0.3635203749511786
2015-03-05,0.35290977737273826
2015-03-06,0.35578700690014353
2015-03-07,0.35586512172894186
2015-03-08,0.3582215857310249
2015-03-09,0.36704856138523667
2015-03-10,0.38247624007290754
2015-03-11,0.38273662283556875
2015-03-12,0.3834136180184876
2015-03-13,0.3789871110532487
2015-03-14,0.36923577659159007
2015-03-15,0.3700950397083717
2015-03-16,0.3791173024345792
2015-03-17,0.37683895326129446
2015-03-18,0.35688061450332026
2015-03-19,0.33555526624137516
2015-03-20,0.3403332899362066
2015-03-21,0.3382632469730507
2015-03-22,0.34097122770472627
2015-03-23,0.34845723213123325
2015-03-24,0.3339408931128763
2015-03-25,0.3191902096081243
2015-03-26,0.32481447728160434
2015-03-27,0.32295274052857736
2015-03-28,0.32769170680900955
2015-03-29,0.3204009894544984
2015-03-30,0.3200494727249059
2015-03-31,0.319841166514777
2015-04-01,0.3178492383804195
2015-04-02,0.32377294623095987
2015-04-03,0.3304517640932174
2015-04-04,0.32950136700950433
2015-04-05,0.3324176539513088
2015-04-06,0.335984897799766
2015-04-07,0.3304908215076165
2015-04-08,0.32418955865121757
2015-04-09,0.317497721650827
2015-04-10,0.3101419086056506
2015-04-11,0.3074469470121081
2015-04-12,0.307655253222237
2015-04-13,0.30307251659940143
2015-04-14,0.28721520635333975
2015-04-15,0.28815258429891977
2015-04-16,0.29557349303476144
2015-04-17,0.2925139955734934
2015-04-18,0.2903528186434062
2015-04-19,0.29235776591589674
2015-04-20,0.2920322874625703
2015-04-21,0.29480536388491113
2015-04-22,0.30657466475719336
2015-04-23,0.3057154016404117
2015-04-24,0.30204400468689
2015-04-25,0.29822939721390473
2015-04-26,0.2853144121859136
2015-04-27,0.288465043614113
2015-04-28,0.29421950266892366
2015-04-29,0.29313891420388
2015-04-30,0.30165343054289834
2015-05-01,0.30630126285639925
2015-05-02,0.305311808358287
2015-05-03,0.3117693008722826
2015-05-04,0.3125504491602659
2015-05-05,0.3066657987241248
2015-05-06,0.3054680380158837
2015-05-07,0.302499674521547
2015-05-08,0.31243327691706846
2015-05-09,0.3158703293841952
2015-05-10,0.31415180315063185
2015-05-11,0.3142168988412971
2015-05-12,0.3144382241895591
2015-05-13,0.3151933342012763
2015-05-14,0.30794167426116437
2015-05-15,0.3091264158312724
2015-05-16,0.3081629996094263
2015-05-17,0.3083062101288899
2015-05-18,0.30738185132144297
2015-05-19,0.3033328993620627
2015-05-20,0.3036583778153891
2015-05-21,0.30602786095560525
2015-05-22,0.3088530139304783
2015-05-23,0.3126155448509314
2015-05-24,0.3125634682983992
2015-05-25,0.31070173154537223
2015-05-26,0.30913943496940555
2015-05-27,0.30925660721260306
2015-05-28,0.3090743392787403
2015-05-29,0.30843640151022056
2015-05-30,0.30494727249056164
2015-05-31,0.30246061710714806
2015-06-01,0.2958599140736889
2015-06-02,0.29211040229136886
2015-06-03,0.2943757323265206
2015-06-04,0.2937247754198678
2015-06-05,0.2925400338497597
2015-06-06,0.29294362713188443
2015-06-07,0.2925660721260258
2015-06-08,0.29419346439265776
2015-06-09,0.2986460096341627
2015-06-10,0.29808618669444137
2015-06-11,0.2989845072256222
2015-06-12,0.2997265980992063
2015-06-13,0.3002864210389277
2015-06-14,0.3038146074729858
2015-06-15,0.3065095690665283
2015-06-16,0.3149589897148814
2015-06-17,0.3269365967972926
2015-06-18,0.32396823330295593
2015-06-19,0.3227704725947148
2015-06-20,0.31672959250097704
2015-06-21,0.31728941544069844
2015-06-22,0.31993230048170873
2015-06-23,0.3190730373649271
2015-06-24,0.3159875016273929
2015-06-25,0.31524541075380874
2015-06-26,0.3154276786876716
2015-06-27,0.32015362582997076
2015-06-28,0.3248665538341369
2015-06-29,0.32890248665538413
2015-06-30,0.3418304908215084
2015-07-01,0.338224189558652
2015-07-02,0.3346569457101948
2015-07-03,0.33254784533263976
2015-07-04,0.33468298398646085
2015-07-05,0.34378336154146677
2015-07-06,0.3541205572191129
2015-07-07,0.3485744043744312
2015-07-08,0.3495508397344104
2015-07-09,0.3514906913162357
2015-07-10,0.3656555136050002
2015-07-11,0.37958599140736965
2015-07-12,0.39657596667100725
2015-07-13,0.38290587163129886
2015-07-14,0.3784793646660599
2015-07-15,0.3784533263897938
2015-07-16,0.3675172503580271
2015-07-17,0.3608774899101687
2015-07-18,0.3611508918109629
2015-07-19,0.35738836089050985
2015-07-20,0.3597969014451252
2015-07-21,0.3627522458013288
2015-07-22,0.3596276526493955
2015-07-23,0.3604218200755119
2015-07-24,0.3677255565681561
2015-07-25,0.37530269496159446
2015-07-26,0.3781408670746006
2015-07-27,0.37911730243457975
2015-07-28,0.38379117302434673
2015-07-29,0.3790782450201806
2015-07-30,0.37505533133706637
2015-07-31,0.3711235516208836
2015-08-01,0.3660851451633911
2015-08-02,0.3651607863559442
2015-08-03,0.3683765134748089
2015-08-04,0.3699518291889087
2015-08-05,0.36849368571800645
2015-08-06,0.36422340841036416
2015-08-07,0.36301262856398997
2015-08-08,0.3562426767348011
2015-08-09,0.3432365577398785
2015-08-10,0.3448118734539783
2015-08-11,0.3459445384715541
2015-08-12,0.34900403593282214
2015-08-13,0.34436922275745435
2015-08-14,0.34524150501236905
2015-08-15,0.34551490691316317
2015-08-16,0.3380289024866562
2015-08-17,0.3365317016013548
2015-08-18,0.33162348652519286
2015-08-19,0.3022392917588863
2015-08-20,0.3038927223017844
2015-08-21,0.30468688972790076
2015-08-22,0.29971357896107353
2015-08-23,0.2990496029162877
2015-08-24,0.28696784272881204
2015-08-25,0.2797682593412323
2015-08-26,0.2943236557739885
2015-08-27,0.29447988543158515
2015-08-28,0.2969274834005996
2015-08-29,0.2997396172373396
2015-08-30,0.2978778804843127
2015-08-31,0.298190339799506
2015-09-01,0.29769561255044985
2015-09-02,0.29751334461658707
2015-09-03,0.2965889858091401
2015-09-04,0.29855487566723155
2015-09-05,0.3021091003775558
2015-09-06,0.31199062622054496
2015-09-07,0.31282385106106053
2015-09-08,0.3165994011196467
2015-09-09,0.31320140606691915
2015-09-10,0.31055852102590886
2015-09-11,0.3124853534696011
2015-09-12,0.3104153105064453
2015-09-13,0.30355422471032495
2015-09-14,0.3001171722431983
2015-09-15,0.30088530139304853
2015-09-16,0.2985288373909655
2015-09-17,0.29882827756802577
2015-09-18,0.3038276266111191
2015-09-19,0.30201796641062434
2015-09-20,0.3014451243327699
2015-09-21,0.2977476891029821
2015-09-22,0.29846374170030016
2015-09-23,0.300520765525323
2015-09-24,0.3027991146986077
2015-09-25,0.30675693269105664
2015-09-26,0.30516859783882383
2015-09-27,0.30411404765004635
2015-09-28,0.3087618799635472
2015-09-29,0.30956906652779664
2015-09-30,0.30828017185262413
2015-10-01,0.30834526754328945
2015-10-02,0.309178492383805
2015-10-03,0.31012888946751815
2015-10-04,0.3105064444733768
2015-10-05,0.3105975784403081
2015-10-06,0.31619580783752205
2015-10-07,0.3189819033979959
2015-10-08,0.3168597838823079
2015-10-09,0.3168988412967071
2015-10-10,0.31792735320921844
2015-10-11,0.319229267022524
2015-10-12,0.32075250618409157
2015-10-13,0.3220414008592641
2015-10-14,0.3265720609295674
2015-10-15,0.330699127717746
2015-10-16,0.3374430412706688
2015-10-17,0.349654992839475
2015-10-18,0.34642624658247717
2015-10-19,0.3424293711756291
2015-10-20,0.34680380158833585
2015-10-21,0.3481447728160406
2015-10-22,0.35289675823460587
2015-10-23,0.35921104022913786
2015-10-24,0.36281734149199424
2015-10-25,0.3755891160005218
2015-10-26,0.3691186043483931
2015-10-27,0.3786616325999229
2015-10-28,0.3911339669313902
2015-10-29,0.4028902486655394
2015-10-30,0.42309595104804176
2015-10-31,0.42051816169769674
2015-11-01,0.4136570759015764
2015-11-02,0.4370654862648104
2015-11-03,0.49859393308163136
2015-11-04,0.5841947663064722
2015-11-05,0.5224840515557885
2015-11-06,0.48540554615284603
2015-11-07,0.5001041531050658
2015-11-08,0.4997916937898725
2015-11-09,0.48946751725035936
2015-11-10,0.47656555136050127
2015-11-11,0.4116911860434851
2015-11-12,0.4270667881786237
2015-11-13,0.43444863950006624
2015-11-14,0.4342793907043365
2015-11-15,0.42790001301913927
2015-11-16,0.41968493685718117
2015-11-17,0.4352037495117834
2015-11-18,0.43424033328993733
2015-11-19,0.43089441478974205
2015-11-20,0.4168728030204411
2015-11-21,0.4231350084624409
2015-11-22,0.42247103241765505
2015-11-23,0.4208566592891561
2015-11-24,0.4180445254524161
2015-11-25,0.4201145684155719
2015-11-26,0.44598359588595343
2015-11-27,0.4633641452935828
2015-11-28,0.46271318838693004
2015-11-29,0.469730503840647
2015-11-30,0.49061320140606823
2015-12-01,0.47853144121859265
2015-12-02,0.46319489649785306
2015-12-03,0.4712146855878153
2015-12-04,0.46927483400599
2015-12-05,0.4883869287853157
2015-12-06,0.5137872672829072
2015-12-07,0.5132274443431859
2015-12-08,0.5145423772946246
2015-12-09,0.5430803280822825
2015-12-10,0.5411534956385903
2015-12-11,0.5623616716573379
2015-12-12,0.5625309204530676
2015-12-13,0.5672178101809677
2015-12-14,0.5747558911600069
2015-12-15,0.5947663064705134
2015-12-16,0.5944017706027879
2015-12-17,0.5922796510870998
2015-12-18,0.5985418565290995
2015-12-19,0.6026689233172782
2015-12-20,0.5908735841687298
2015-12-21,0.5695091784923855
2015-12-22,0.5717745085275372
2015-12-23,0.5737403983856285
2015-12-24,0.591394349694052
2015-12-25,0.592800416612422
2015-12-26,0.5601353990365855
2015-12-27,0.5446426246582492
2015-12-28,0.5533394089311304
2015-12-29,0.5541596146335129
2015-12-30,0.5591459445384733
2015-12-31,0.5546543418825691
2016-01-01,0.5634162218461155
2016-01-02,0.5644056763442278
2016-01-03,0.5592631167816708
2016-01-04,0.56211430803281
2016-01-05,0.5628824371826603
2016-01-06,0.5600442650696541
2016-01-07,0.5831532352558277
2016-01-08,0.5922666319489668
2016-01-09,0.5857831011587051
2016-01-10,0.5784272881135287
2016-01-11,0.5825022783491751
2016-01-12,0.5809139434969423
2016-01-13,0.5587683895326147
2016-01-14,0.561202968363496
2016-01-15,0.5263507355813061
2016-01-16,0.48418174716833884
2016-01-17,0.5017185262335648
2016-01-18,0.4998437703424048
2016-01-19,0.5004556698346584
2016-01-20,0.5125895065746663
2016-01-21,0.5395651607863575
2016-01-22,0.5128759276135935
2016-01-23,0.5064835307902631
2016-01-24,0.5166905350865788
2016-01-25,0.5160916547324583
2016-01-26,0.5122249707069407
2016-01-27,0.5137351907303752
2016-01-28,0.5000520765525337
2016-01-29,0.49050904830100395
2016-01-30,0.4931128759276151
2016-01-31,0.4928134357505548
2016-02-01,0.4863689623746923
2016-02-02,0.4875667230829335
2016-02-03,0.48515818252831816
2016-02-04,0.493308162999611
2016-02-05,0.5052076552532238
2016-02-06,0.4910688712407253
2016-02-07,0.4915896367660475
2016-02-08,0.491459445384717
2016-02-09,0.4879963546413241
2016-02-10,0.4944017706027875
2016-02-11,0.4950527275094403
2016-02-12,0.4980471292800431
2016-02-13,0.5070954302825167
2016-02-14,0.5203749511782334
2016-02-15,0.5264679078245034
2016-02-16,0.5269626350735594
2016-02-17,0.539955734930349
2016-02-18,0.5481447728160409
2016-02-19,0.5481057154016418
2016-02-20,0.5603957817992463
2016-02-21,0.5712146855878155
2016-02-22,0.5686368962374705
2016-02-23,0.557505533133708
2016-02-24,0.5492513995573507
2016-02-25,0.5520895716703569
2016-02-26,0.5539382892852508
2016-02-27,0.561242025777895
2016-02-28,0.5596276526493961
2016-02-29,0.5692227574534581
2016-03-01,0.5669574274183063
2016-03-02,0.5630386668402566
2016-03-03,0.5500065095690678
2016-03-04,0.5486785574794962
2016-03-05,0.5275875537039462
2016-03-06,0.52803020440047
2016-03-07,0.5353209217549812
2016-03-08,0.5386928785314427
2016-03-09,0.5383023043874511
2016-03-10,0.5403202707980747
2016-03-11,0.5479104283296462
2016-03-12,0.5400208306210145
2016-03-13,0.5389662804322369
2016-03-14,0.5408800937377961
2016-03-15,0.5428199453196214
2016-03-16,0.5424423903137627
2016-03-17,0.5465954953782075
2016-03-18,0.5398125244108856
2016-03-19,0.5327952089571686
2016-03-20,0.5371826585080083
2016-03-21,0.5362062231480291
2016-03-22,0.5426637156620248
2016-03-23,0.5446165863819831
2016-03-24,0.5433537299830767
2016-03-25,0.5430282515297503
2016-03-26,0.5436141127457378
2016-03-27,0.5487045957557625
2016-03-28,0.5535216768649932
2016-03-29,0.5465694571019415
2016-03-30,0.5403332899362078
2016-03-31,0.5428329644577544
2016-04-01,0.5430933472204155
2016-04-02,0.5479234474677791
2016-04-03,0.5477932560864486
2016-04-04,0.5482619450592385
2016-04-05,0.550722562166386
2016-04-06,0.5517380549407644
2016-04-07,0.5504101028511927
2016-04-08,0.5513865382111719
2016-04-09,0.5452154667361035
2016-04-10,0.5480666579872427
2016-04-11,0.5491993230048186
2016-04-12,0.5535607342793921
2016-04-13,0.5531311027210013
2016-04-14,0.5521156099466229
2016-04-15,0.5562947532873338
2016-04-16,0.5604348392136456
2016-04-17,0.5582997005598244
2016-04-18,0.5574534565811757
2016-04-19,0.5590027340190094
2016-04-20,0.5697955995313124
2016-04-21,0.5780367139695366
2016-04-22,0.5809920583257402
2016-04-23,0.5813175367790666
2016-04-24,0.5905611248535361
2016-04-25,0.5973050384064589
2016-04-26,0.6046868897279014
2016-04-27,0.5986329904960306
2016-04-28,0.5794167426116406
2016-04-29,0.586329904960293
2016-04-30,0.5894935555266255
2016-05-01,0.5867465173805507
2016-05-02,0.5816299960942599
2016-05-03,0.5821767998958484
2016-05-04,0.5831532352558275
2016-05-05,0.5824111443822434
2016-05-06,0.5885041010285134
2016-05-07,0.597305038406459
2016-05-08,0.5961984116651492
2016-05-09,0.5971748470251284
2016-05-10,0.5931258950657481
2016-05-11,0.5900663976044801
2016-05-12,0.5880874886082557
2016-05-13,0.5927223017836234
2016-05-14,0.5932040098945465
2016-05-15,0.5943887514646545
2016-05-16,0.5944278088790537
2016-05-17,0.5914985027991162
2016-05-18,0.592149459705769
2016-05-19,0.586277828407761
2016-05-20,0.5756411925530546
2016-05-21,0.576682723603699
2016-05-22,0.5753157140997281
2016-05-23,0.5755500585861232
2016-05-24,0.5802239291758902
2016-05-25,0.5840775940632746
2016-05-26,0.587657857049865
2016-05-27,0.6149459705767495
2016-05-28,0.6495898971488105
2016-05-29,0.6862257518552292
