Date,Open,High,Low,Close,Volume,Days to Expiration
2024-04-22 19:00:00,8.15,8.15,7.2,7.25,41,31
2024-04-23 13:00:00,8.22,9.2,8.05,8.91,32,30
2024-04-23 14:00:00,8.9,10.2,8.9,10.2,61,30
2024-04-23 15:00:00,10.02,10.12,9.63,9.79,118,30
2024-04-23 16:00:00,9.86,10.32,9.86,10.05,45,30
2024-04-23 17:00:00,10.02,10.46,9.91,10.42,82,30
2024-04-23 18:00:00,10.4,10.46,10.01,10.15,49,30
2024-04-23 19:00:00,9.88,10.14,9.78,9.82,42,30
2024-04-24 13:00:00,10.65,10.78,10.32,10.38,337,29
2024-04-24 14:00:00,10.33,10.36,9.7,9.76,241,29
2024-04-24 15:00:00,9.73,9.73,8.92,8.93,99,29
2024-04-24 16:00:00,9.17,9.17,8.7,9,64,29
2024-04-24 17:00:00,9.22,10.38,9.2,10.38,233,29
2024-04-24 18:00:00,9.81,9.82,9.29,9.29,65,29
2024-04-24 19:00:00,9.35,10.18,9.2,9.93,40,29
2024-04-25 13:00:00,6.6,6.73,6.37,6.46,172,28
2024-04-25 14:00:00,6.41,6.62,6.35,6.35,83,28
2024-04-25 15:00:00,6.58,6.99,6.58,6.99,47,28
2024-04-25 16:00:00,7.09,7.67,7,7.67,169,28
2024-04-25 17:00:00,7.66,8.53,7.52,8.53,19,28
2024-04-25 18:00:00,8.51,8.51,7.78,7.78,12,28
2024-04-25 19:00:00,8.31,8.9,8.22,8.53,118,28
2024-04-26 13:00:00,9.82,10.96,9.65,10.96,57,27
2024-04-26 14:00:00,10.91,11.5,10.9,11.36,35,27
2024-04-26 15:00:00,11.74,11.74,10.97,10.97,17,27
2024-04-26 16:00:00,11.1,11.52,11.1,11.51,48,27
2024-04-26 17:00:00,11.74,11.82,11.56,11.75,81,27
2024-04-26 18:00:00,11.51,11.53,11.25,11.53,8,27
2024-04-26 19:00:00,11.58,11.58,10.98,10.98,21,27
2024-04-29 13:00:00,11.99,11.99,11.25,11.25,151,24
2024-04-29 14:00:00,12,12,11.63,11.64,146,24
2024-04-29 15:00:00,11.34,11.34,11.09,11.09,12,24
2024-04-29 16:00:00,11.56,11.74,11.56,11.74,10,24
2024-04-29 17:00:00,11.6,11.86,11.45,11.86,7,24
2024-04-29 18:00:00,11.51,11.59,10.92,10.92,24,24
2024-04-29 19:00:00,10.65,11.31,10.65,11.31,11,24
2024-04-30 13:00:00,10.51,10.85,10.34,10.85,104,23
2024-04-30 14:00:00,10.51,10.51,10.51,10.51,1,23
2024-04-30 15:00:00,9.51,9.51,9.15,9.42,51,23
2024-04-30 16:00:00,9.38,9.38,8.47,8.51,32,23
2024-04-30 17:00:00,8.57,8.8,8.41,8.77,20,23
2024-04-30 18:00:00,8.6,8.79,8.2,8.2,24,23
2024-04-30 19:00:00,8.35,8.42,7.08,7.08,203,23
2024-05-01 13:00:00,6.63,6.68,6.32,6.46,50,22
2024-05-01 14:00:00,6.26,6.49,6.14,6.49,75,22
2024-05-01 15:00:00,5.94,6.17,5.94,5.99,136,22
2024-05-01 16:00:00,5.85,6.23,5.85,6.07,81,22
2024-05-01 17:00:00,5.95,6.37,5.95,6.32,10,22
2024-05-01 18:00:00,6.76,9.29,6.2,9.29,264,22
2024-05-01 19:00:00,9.5,9.75,5.84,5.84,171,22
2024-05-02 13:00:00,7.43,7.43,6.57,6.57,64,21
2024-05-02 14:00:00,6.15,6.57,5.85,6.57,83,21
2024-05-02 15:00:00,6.55,6.78,6.12,6.78,41,21
2024-05-02 16:00:00,6.45,6.45,6.44,6.44,2,21
2024-05-02 17:00:00,6.53,7.4,6.53,7.23,8,21
2024-05-02 18:00:00,7.33,8.09,7.33,8.09,221,21
2024-05-02 19:00:00,8.1,8.17,7.51,7.74,200,21
2024-05-03 13:00:00,11.31,11.65,10.35,11.61,381,20
2024-05-03 14:00:00,10.51,10.51,10,10.08,107,20
2024-05-03 15:00:00,9.95,10.85,9.8,10.85,113,20
2024-05-03 16:00:00,11.3,11.3,10.97,10.97,3,20
2024-05-03 17:00:00,11.42,11.5,11.33,11.42,7,20
2024-05-03 18:00:00,11.7,11.7,11.36,11.47,14,20
2024-05-03 19:00:00,11.28,11.28,11.28,11.28,2,20
